"1단계 2단계 3단계","격자 X","격자 Y","X_POS","Y_POS"
"울산광역시 동구 남목3동","104","84","129.440491","35.546291"
"울산광역시 북구","103","85","129.386536","35.594086"
"울산광역시 북구 농소1동","102","86","129.332520","35.641857"
"울산광역시 북구 농소2동","102","86","129.332520","35.641857"
"울산광역시 북구 농소3동","102","86","129.332520","35.641857"
"울산광역시 북구 강동동","104","85","129.442917","35.592129"
"울산광역시 북구 효문동","103","85","129.386536","35.594086"
"울산광역시 북구 송정동","103","85","129.386536","35.594086"
"울산광역시 북구 양정동","103","84","129.384155","35.548248"
"울산광역시 북구 염포동","103","83","129.381775","35.502415"
"울산광역시 울주군","101","84","129.271484","35.552059"
"울산광역시 울주군 온산읍","102","81","129.320801","35.412685"
"울산광역시 울주군 언양읍","98","84","129.102432","35.557537"
"울산광역시 울주군 온양읍","101","81","129.264587","35.414570"
"울산광역시 울주군 범서읍","100","84","129.215134","35.553917"
"울산광역시 울주군 서생면","102","80","129.318481","35.366867"
"울산광역시 울주군 청량면","102","83","129.325485","35.504333"
"울산광역시 울주군 웅촌면","100","82","129.210617","35.462250"
"울산광역시 울주군 두동면","100","86","129.219666","35.645611"
"울산광역시 울주군 두서면","99","86","129.163239","35.647438"
"울산광역시 울주군 상북면","98","85","129.104630","35.603382"
"울산광역시 울주군 삼남면","98","83","129.100250","35.511696"
"울산광역시 울주군 삼동면","99","83","129.156570","35.509903"
"세종특별자치시","66","103","127.315536","36.470608"
"세종특별자치시 세종특별자치시","66","103","127.315536","36.470608"
"세종특별자치시 세종특별자치시 조치원읍","66","106","127.318359","36.608597"
"세종특별자치시 세종특별자치시 연기면","65","105","127.260147","36.563335"
"세종특별자치시 세종특별자치시 연동면","66","105","127.317413","36.562595"
"세종특별자치시 세종특별자치시 부강면","67","104","127.373703","36.515827"
"세종특별자치시 세종특별자치시 금남면","65","103","127.258347","36.471348"
"세종특별자치시 세종특별자치시 장군면","64","104","127.202019","36.518047"
"세종특별자치시 세종특별자치시 연서면","65","106","127.261047","36.609337"
"세종특별자치시 세종특별자치시 전의면","64","108","127.205460","36.702065"
"세종특별자치시 세종특별자치시 전동면","65","107","127.261955","36.655346"
"세종특별자치시 세종특별자치시 소정면","63","108","127.148071","36.702744"
"세종특별자치시 세종특별자치시 한솔동","65","103","127.258347","36.471348"
"세종특별자치시 세종특별자치시 도담동","65","104","127.259247","36.517338"
"세종특별자치시 세종특별자치시 아름동","65","104","127.259247","36.517338"
"세종특별자치시 세종특별자치시 종촌동","65","104","127.259247","36.517338"
"경기도","60","120","126.984344","37.257175"
"경기도 수원시장안구","60","121","126.985054","37.303261"
"경기도 수원시장안구 파장동","60","121","126.985054","37.303261"
"경기도 수원시장안구 율천동","60","121","126.985054","37.303261"
"경기도 수원시장안구 정자1동","60","121","126.985054","37.303261"
"경기도 수원시장안구 정자2동","60","121","126.985054","37.303261"
"경기도 수원시장안구 정자3동","60","121","126.985054","37.303261"
"경기도 수원시장안구 영화동","61","121","127.042992","37.302677"
"경기도 수원시장안구 송죽동","60","121","126.985054","37.303261"
"경기도 수원시장안구 조원1동","61","121","127.042992","37.302677"
"경기도 수원시장안구 조원2동","60","121","126.985054","37.303261"
"경기도 수원시장안구 연무동","61","121","127.042992","37.302677"
"경기도 수원시권선구","60","120","126.984344","37.257175"
"경기도 수원시권선구 세류1동","60","120","126.984344","37.257175"
"경기도 수원시권선구 세류2동","61","120","127.042244","37.256592"
"경기도 수원시권선구 세류3동","61","120","127.042244","37.256592"
"경기도 수원시권선구 평동","60","120","126.984344","37.257175"
"경기도 수원시권선구 서둔동","60","120","126.984344","37.257175"
"경기도 수원시권선구 구운동","60","120","126.984344","37.257175"
"경기도 수원시 권선구 금곡동","59","120","126.926445","37.257725"
"경기도 수원시 권선구 호매실동","60","120","126.984344","37.257175"
"경기도 수원시권선구 권선1동","61","120","127.042244","37.256592"
"경기도 수원시권선구 권선2동","61","120","127.042244","37.256592"
"경기도 수원시권선구 곡선동","61","120","127.042244","37.256592"
"경기도 수원시권선구 입북동","60","121","126.985054","37.303261"
"경기도 수원시팔달구","61","121","127.042992","37.302677"
"경기도 수원시팔달구 매교동","61","120","127.042244","37.256592"
"경기도 수원시팔달구 매산동","60","120","126.984344","37.257175"
"경기도 수원시팔달구 고등동","60","120","126.984344","37.257175"
"경기도 수원시팔달구 화서1동","60","120","126.984344","37.257175"
"경기도 수원시팔달구 화서2동","60","121","126.985054","37.303261"
"경기도 수원시팔달구 지동","61","120","127.042244","37.256592"
"경기도 수원시팔달구 우만1동","61","121","127.042992","37.302677"
"경기도 수원시팔달구 우만2동","61","120","127.042244","37.256592"
"경기도 수원시팔달구 인계동","61","120","127.042244","37.256592"
"경기도 수원시팔달구 행궁동","61","121","127.042992","37.302677"
"경기도 수원시영통구","61","120","127.042244","37.256592"
"경기도 수원시영통구 매탄1동","61","120","127.042244","37.256592"
"경기도 수원시영통구 매탄2동","61","120","127.042244","37.256592"
"경기도 수원시영통구 매탄3동","61","120","127.042244","37.256592"
"경기도 수원시영통구 매탄4동","61","120","127.042244","37.256592"
"경기도 수원시영통구 원천동","61","120","127.042244","37.256592"
"경기도 수원시영통구 영통1동","62","120","127.100136","37.255978"
"경기도 수원시영통구 영통2동","61","120","127.042244","37.256592"
"경기도 수원시영통구 태장동","61","120","127.042244","37.256592"
"경기도 수원시영통구 광교1동","61","121","127.042992","37.302677"
"경기도 수원시영통구 광교2동","62","121","127.100929","37.302059"
"경기도 성남시수정구","63","124","127.161392","37.439686"
"경기도 성남시수정구 신흥1동","63","124","127.161392","37.439686"
"경기도 성남시수정구 신흥2동","63","124","127.161392","37.439686"
"경기도 성남시수정구 신흥3동","63","124","127.161392","37.439686"
"경기도 성남시수정구 태평1동","62","124","127.103325","37.440338"
"경기도 성남시수정구 태평2동","63","124","127.161392","37.439686"
"경기도 성남시수정구 태평3동","63","124","127.161392","37.439686"
"경기도 성남시수정구 태평4동","63","124","127.161392","37.439686"
"경기도 성남시수정구 수진1동","63","124","127.161392","37.439686"
"경기도 성남시수정구 수진2동","62","124","127.103325","37.440338"
"경기도 성남시수정구 단대동","63","124","127.161392","37.439686"
"경기도 성남시수정구 산성동","63","124","127.161392","37.439686"
"경기도 성남시수정구 양지동","63","124","127.161392","37.439686"
"경기도 성남시수정구 복정동","62","124","127.103325","37.440338"
"경기도 성남시수정구 위례동","63","125","127.162231","37.485790"
"경기도 성남시수정구 신촌동","62","124","127.103325","37.440338"
"경기도 성남시수정구 고등동","62","124","127.103325","37.440338"
"경기도 성남시수정구 시흥동","62","124","127.103325","37.440338"
"경기도 성남시중원구","63","124","127.161392","37.439686"
"경기도 성남시중원구 성남동","63","124","127.161392","37.439686"
"경기도 성남시중원구 중앙동","63","124","127.161392","37.439686"
"경기도 성남시중원구 금광1동","63","124","127.161392","37.439686"
"경기도 성남시중원구 금광2동","63","124","127.161392","37.439686"
"경기도 성남시중원구 은행1동","63","124","127.161392","37.439686"
"경기도 성남시중원구 은행2동","63","124","127.161392","37.439686"
"경기도 성남시중원구 상대원1동","63","124","127.161392","37.439686"
"경기도 성남시중원구 상대원2동","63","124","127.161392","37.439686"
"경기도 성남시중원구 상대원3동","63","124","127.161392","37.439686"
"경기도 성남시중원구 하대원동","63","124","127.161392","37.439686"
"경기도 성남시중원구 도촌동","63","123","127.160545","37.393589"
"경기도 성남시분당구","62","123","127.102524","37.394241"
"경기도 성남시분당구 분당동","63","122","127.159706","37.347496"
"경기도 성남시분당구 수내1동","62","123","127.102524","37.394241"
"경기도 성남시분당구 수내2동","62","122","127.101730","37.348148"
"경기도 성남시분당구 수내3동","62","122","127.101730","37.348148"
"경기도 성남시분당구 정자동","62","122","127.101730","37.348148"
"경기도 성남시분당구 정자1동","62","122","127.101730","37.348148"
"경기도 성남시분당구 정자2동","62","122","127.101730","37.348148"
"경기도 성남시분당구 정자3동","62","122","127.101730","37.348148"
"경기도 성남시분당구 서현1동","62","123","127.102524","37.394241"
"경기도 성남시분당구 서현2동","63","123","127.160545","37.393589"
"경기도 성남시분당구 이매1동","62","123","127.102524","37.394241"
"경기도 성남시분당구 이매2동","62","123","127.102524","37.394241"
"경기도 성남시분당구 야탑1동","63","123","127.160545","37.393589"
"경기도 성남시분당구 야탑2동","62","123","127.102524","37.394241"
"경기도 성남시분당구 야탑3동","63","123","127.160545","37.393589"
"경기도 성남시분당구 판교동","62","123","127.102524","37.394241"
"경기도 성남시분당구 삼평동","62","123","127.102524","37.394241"
"경기도 성남시분당구 백현동","62","123","127.102524","37.394241"
"경기도 성남시분당구 금곡동","62","122","127.101730","37.348148"
"경기도 성남시분당구 구미1동","62","122","127.101730","37.348148"
"경기도 성남시분당구 구미동","62","122","127.101730","37.348148"
"경기도 성남시분당구 운중동","62","123","127.102524","37.394241"
"경기도 의정부시","61","130","127.049835","37.717655"
"경기도 의정부시 의정부1동","61","131","127.050598","37.763790"
"경기도 의정부시 의정부2동","61","130","127.049835","37.717655"
"경기도 의정부시 의정부3동","61","130","127.049835","37.717655"
"경기도 의정부시 호원1동","61","130","127.049835","37.717655"
"경기도 의정부시 호원2동","61","130","127.049835","37.717655"
"경기도 의정부시 장암동","61","130","127.049835","37.717655"
"경기도 의정부시 신곡1동","61","130","127.049835","37.717655"
"경기도 의정부시 신곡2동","61","131","127.050598","37.763790"
"경기도 의정부시 송산1동","62","130","127.108147","37.717033"
"경기도 의정부시 송산2동","62","130","127.108147","37.717033"
"경기도 의정부시 자금동","61","131","127.050598","37.763790"
